class_name	subtype_level	subtype_value_min	subtype_tau	precision	recall	f1	tp	fp	fn	tn
chromothripsis	noncanonical	0.5	0.4699999988079071	0.5588235294117647	0.5277777777777778	0.5428571428571428	19	15	17	186
chromothripsis	noncanonical	0.5	0.47999998927116394	0.5588235294117647	0.5277777777777778	0.5428571428571428	19	15	17	186
chromothripsis	noncanonical	0.5	0.49000000953674316	0.5666666666666667	0.4722222222222222	0.5151515151515152	17	13	19	188
chromothripsis	noncanonical	0.5	0.5	0.5517241379310345	0.4444444444444444	0.4923076923076923	16	13	20	188
chromothripsis	noncanonical	0.5	0.5099999904632568	0.6153846153846154	0.4444444444444444	0.5161290322580646	16	10	20	191
chromothripsis	noncanonical	0.5	0.5199999809265137	0.625	0.4166666666666667	0.5	15	9	21	192
chromothripsis	noncanonical	0.5	0.5299999713897705	0.5909090909090909	0.3611111111111111	0.4482758620689656	13	9	23	192
chromothripsis	noncanonical	0.5	0.5400000214576721	0.6	0.3333333333333333	0.42857142857142855	12	8	24	193
chromothripsis	noncanonical	0.5	0.550000011920929	0.5555555555555556	0.2777777777777778	0.3703703703703704	10	8	26	193
chromothripsis	noncanonical	0.5	0.5600000023841858	0.5555555555555556	0.2777777777777778	0.3703703703703704	10	8	26	193
chromothripsis	noncanonical	0.5	0.5699999928474426	0.5294117647058824	0.25	0.33962264150943394	9	8	27	193
